Assembly,# contigs (>= 0 bp),# contigs (>= 1000 bp),# contigs (>= 5000 bp),# contigs (>= 10000 bp),# contigs (>= 25000 bp),# contigs (>= 50000 bp),Total length (>= 0 bp),Total length (>= 1000 bp),Total length (>= 5000 bp),Total length (>= 10000 bp),Total length (>= 25000 bp),Total length (>= 50000 bp),# contigs,Largest contig,Total length,Reference length,GC (%),Reference GC (%),N50,NG50,N75,NG75,L50,LG50,L75,LG75,# misassemblies,# misassembled contigs,Misassembled contigs length,# local misassemblies,# scaffold gap ext. mis.,# scaffold gap loc. mis.,# unaligned mis. contigs,# unaligned contigs,Unaligned length,Genome fraction (%),Duplication ratio,# N's per 100 kbp,# mismatches per 100 kbp,# indels per 100 kbp,Largest alignment,Total aligned length,NA50,NGA50,NA75,NGA75,LA50,LGA50,LA75,LGA75
SRX5400257.scaffold,256,92,68,62,46,32,4327476,4277424,4226437,4186984,3930223,3398000,119,227543,4295695,4349904,65.52,65.63,106094,106094,51677,51067,14,14,29,30,2,2,51475,13,0,5,0,1 + 0 part,516,98.624,1.001,29.98,6.36,1.63,227543,4293077,106082,106082,51677,51067,14,14,29,30
SRX5400258.scaffold,381,122,83,73,53,31,4371714,4300141,4217846,4148570,3796751,3018843,146,264296,4316707,4349904,65.48,65.63,81186,79192,42765,42157,17,18,36,37,2,2,18926,8,0,3,0,11 + 1 part,18902,98.751,1.001,23.47,4.56,1.7,264296,4296379,81186,79144,42547,42127,17,18,36,37
SRX5400259.scaffold,281,107,76,69,48,30,4302349,4247060,4177359,4128584,3775385,3107683,134,227543,4265990,4349904,65.47,65.63,84497,84497,47732,42519,16,16,32,34,4,4,169709,9,0,0,0,0 + 1 part,683,98.005,1.001,22.01,9.83,1.83,227543,4263809,83693,83277,47602,42519,16,17,33,35
SRX5400260.scaffold,252,120,93,83,52,27,4294379,4249456,4193912,4123528,3595141,2664438,147,212047,4268582,4349904,65.46,65.63,70706,70706,37617,36326,19,19,40,41,7,6,130989,9,0,3,0,0 + 0 part,0,98.06,1.001,12.91,4.41,1.45,212023,4265223,70706,70706,36281,33876,19,19,40,42
SRX5400261.scaffold,291,127,98,86,57,28,4323874,4268899,4201858,4120468,3623099,2558489,160,182396,4290480,4349904,65.48,65.63,61387,60707,36180,35951,21,22,44,45,4,3,110338,11,0,4,0,8 + 0 part,5423,98.424,1.001,31.86,6.19,1.89,182396,4281469,61302,60707,36180,35896,21,22,44,45
SRX5400262.scaffold,120,73,49,47,38,27,4309427,4286074,4239674,4225662,4057520,3594849,94,322428,4302170,4349904,65.54,65.63,142954,142954,68186,64492,11,11,21,22,3,3,96246,5,0,0,0,0 + 0 part,0,98.869,1,0,3.49,1.14,322428,4301438,142954,142954,68186,64492,11,11,21,22
SRX5400263.scaffold,112,67,45,43,35,28,4313706,4292055,4248114,4234154,4082715,3800568,87,371314,4307190,4349904,65.57,65.63,157581,157581,70936,68186,10,10,19,20,2,2,24910,8,0,0,0,0 + 0 part,0,98.951,1.001,0,3.46,1.07,371314,4305023,157581,157581,70923,68186,10,10,19,20
SRX5400264.scaffold,123,68,48,46,37,27,4314483,4287631,4254524,4240825,4069902,3670808,89,371327,4303015,4349904,65.54,65.63,158413,158413,71076,64492,10,10,20,21,7,7,175479,6,0,0,0,2 + 0 part,1031,98.836,1.001,2.28,3.26,1.14,371327,4300052,157513,157513,71076,64492,10,10,20,21
SRX5400265.scaffold,131,73,50,48,38,28,4318790,4290025,4249601,4235978,4046655,3625052,96,322583,4306706,4349904,65.55,65.63,157606,157606,61822,61822,10,10,22,22,3,3,26278,6,0,0,0,2 + 0 part,1087,98.913,1.001,0,3.3,1.14,322460,4304326,157606,157606,61822,61822,10,10,22,22
SRX5400266.scaffold,130,75,50,48,37,29,4314195,4287186,4239113,4225179,4012200,3670026,101,322421,4305835,4349904,65.56,65.63,142954,142954,64492,64492,11,11,22,22,5,5,30155,5,0,0,0,1 + 0 part,596,98.913,1.001,2.3,3.37,0.98,322421,4304370,142954,142954,64492,64492,11,11,22,22
SRX5400267.scaffold,119,67,44,42,33,24,4318189,4293285,4245976,4232009,4059788,3684802,87,371407,4308130,4349904,65.57,65.63,167359,167359,75953,71011,9,9,17,18,2,2,25174,6,0,0,0,0 + 0 part,0,98.972,1.001,2.23,3.41,1.16,371407,4306352,167359,167359,75953,71011,9,9,17,18
SRX5400268.scaffold,121,71,48,47,37,27,4307343,4284170,4239796,4234620,4053768,3640983,91,324830,4298581,4349904,65.54,65.63,162074,162074,64492,64492,10,10,21,21,6,6,410064,4,0,0,0,1 + 0 part,526,98.781,1,4.54,3.7,1.16,324830,4297195,139585,139585,64492,64492,11,11,22,22
SRX5400269.scaffold,118,64,43,42,33,23,4316286,4289727,4249045,4243582,4077003,3681380,92,371350,4308748,4349904,65.56,65.63,192352,192352,84219,76507,9,9,16,17,5,5,642757,6,0,0,0,3 + 0 part,1571,98.947,1.001,2.32,4,1.21,371342,4306140,161712,161712,76507,70944,10,10,18,19
SRX5400270.scaffold,120,62,41,39,32,27,4314650,4286214,4247499,4236651,4111286,3900376,87,371275,4303932,4349904,65.55,65.63,191075,191075,75948,75948,9,9,17,17,4,4,483726,5,0,0,0,3 + 0 part,1558,98.869,1,2.23,3.53,1.12,371275,4301618,162032,162032,75948,75948,10,10,18,18
SRX5400271.scaffold,113,54,37,36,29,24,4327286,4301453,4267360,4258825,4128227,3950415,74,505826,4315272,4349904,65.57,65.63,204991,204991,110474,110474,8,8,14,14,4,4,554751,5,0,1,0,7 + 0 part,3867,99.032,1.001,2.32,3.97,1.32,505826,4309654,184047,184047,98816,98816,8,8,16,16
SRX5400272.scaffold,101,63,42,40,32,26,4314166,4297388,4258447,4242976,4100688,3851597,78,371343,4308360,4349904,65.57,65.63,162140,162140,101780,98816,10,10,17,18,4,4,103074,7,0,0,0,0 + 0 part,0,99.001,1,2.27,3.74,1.18,371343,4307542,162040,162040,101780,98816,10,10,17,18
SRX5400273.scaffold,472,51,30,30,26,23,4541587,4324693,4291936,4291936,4214940,4096552,263,393518,4450988,4349904,64.52,65.63,212254,212254,126747,142953,8,8,15,14,1,1,23463,6,0,0,0,208 + 0 part,128617,99.331,1,4.45,3.22,1.2,393518,4322225,212254,212254,126747,142953,8,8,15,14
SRX5400274.scaffold,364,84,57,55,42,29,4417399,4273006,4225541,4210929,3962545,3425509,237,227699,4363803,4349904,64.85,65.63,107957,107957,58816,58816,13,13,27,27,5,5,141152,2,0,0,0,133 + 0 part,76534,98.5,1.001,2.29,3.48,1.03,227699,4285622,107957,107957,58816,58816,13,13,27,27
SRX5400275.scaffold,409,109,86,80,54,32,4356102,4276254,4220541,4178528,3741636,2913261,129,212138,4289642,4349904,65.56,65.63,69636,68620,42956,41897,19,20,39,40,8,8,471714,12,0,3,0,0 + 1 part,557,98.517,1.001,25.5,6.88,1.59,212077,4286914,68620,68620,41759,39249,20,20,40,41
SRX5400276.scaffold,1542,102,68,64,47,34,4703708,4313412,4244512,4214451,3939051,3445775,150,213436,4345437,4349904,65.43,65.63,90111,90111,51677,51677,16,16,31,31,1,1,23391,4,0,1,0,38 + 0 part,37959,98.955,1.001,42.83,4.27,1.58,213436,4306131,90111,90111,51677,51677,16,16,31,31
SRX5400277.scaffold,267,93,70,65,47,32,4335930,4295891,4247468,4213796,3911120,3329630,106,322379,4304723,4349904,65.61,65.63,89720,87841,51000,51000,14,15,31,31,2,2,34299,11,0,2,0,0 + 0 part,0,98.937,1,22.88,4.76,1.72,322355,4303611,89720,87841,51000,51000,14,15,31,31
SRX5400278.scaffold,467,138,105,95,58,28,4379841,4302871,4222937,4154977,3523908,2431591,160,227543,4317799,4349904,65.6,65.63,53427,53395,28991,28854,23,24,48,49,13,13,371631,13,0,2,0,1 + 2 part,3356,98.57,1.006,18.06,4.34,1.38,227543,4311145,53395,53358,28991,28619,23,24,48,49
SRX5400279.scaffold,12577,193,100,87,49,27,8177378,4486304,4335964,4238276,3654328,2813484,926,239774,4958244,4349904,64.66,65.63,62547,80702,21666,39446,21,17,52,37,12,10,355909,14,0,3,0,777 + 3 part,548151,98.645,1.028,30.15,4.59,1.93,239728,4406838,53350,79144,21505,36488,22,17,56,40
SRX5400280.scaffold,833,106,84,75,54,32,4497857,4299505,4251623,4188384,3890271,3094601,137,230213,4320019,4349904,65.61,65.63,69088,69088,46010,46010,17,17,36,36,7,7,496693,12,0,8,0,6 + 2 part,6034,98.731,1.004,36.46,3.87,1.68,230114,4310658,69088,68896,45978,45681,17,18,36,37
SRX5400281.scaffold,311,120,92,82,58,35,4363272,4316227,4254145,4181029,3798905,2944939,138,227543,4329502,4349904,65.6,65.63,70257,70257,44101,44101,22,22,42,42,7,7,267367,10,0,7,0,0 + 0 part,0,98.766,1.008,29.59,4.28,1.65,227543,4325895,70257,70257,43008,42175,22,22,42,43
SRX5400282.scaffold,1449,213,151,127,59,25,4595449,4383772,4243443,4072731,2945480,1814212,259,125525,4415996,4349904,65.57,65.63,36840,38406,19345,19789,35,34,76,74,19,19,450396,15,0,5,0,0 + 1 part,764,98.331,1.032,26.52,5.31,2.24,125525,4411200,33366,35258,18234,18719,37,36,82,80
SRX5400283.scaffold,830,124,93,83,55,32,4580019,4398914,4330735,4258292,3828407,2960770,151,176431,4417165,4349904,65.52,65.63,72646,72646,42718,44224,20,20,40,39,13,9,458168,13,0,1,0,14 + 0 part,60452,98.596,1.016,18.5,3.89,1.31,176366,4353719,72646,72646,40202,41657,20,20,41,40
SRX5400284.scaffold,878,197,145,119,60,23,4653632,4516721,4386826,4199971,3199285,1882819,238,237614,4546601,4349904,65.59,65.63,42431,44233,23404,23995,32,30,69,63,21,21,681230,22,0,3,0,0 + 1 part,1247,98.575,1.06,22.24,7.28,1.94,124494,4540878,41489,42618,21240,23732,35,32,74,67
SRX5400285.scaffold,1029,230,172,137,61,19,4790996,4604602,4452838,4191189,2933838,1346861,274,102801,4634960,4349904,65.59,65.63,36897,39546,19028,21493,42,38,86,76,30,30,829190,14,0,5,0,1 + 0 part,519,98.412,1.083,23.41,7.41,1.5,102801,4627667,32287,33695,17244,20463,48,44,97,86
SRX5400286.scaffold,600,166,128,105,63,29,4497292,4401383,4320342,4156695,3444491,2190112,190,128641,4417654,4349904,65.57,65.63,49489,51307,26799,26895,30,29,58,57,15,15,433328,13,0,3,0,1 + 1 part,5052,98.471,1.03,22.41,4.81,1.75,124381,4408845,45892,45892,26022,26378,31,31,62,60
SRX5400287.scaffold,116,67,45,42,34,26,4317815,4293868,4257599,4238685,4085486,3738940,89,371262,4310252,4349904,65.56,65.63,157551,157551,72916,72916,10,10,19,19,5,5,482759,6,0,0,0,2 + 0 part,1393,99.027,1,2.32,3.64,1.14,371262,4308166,157551,157551,72916,70941,10,10,19,20
SRX5400288.scaffold,632,110,90,79,54,29,4611843,4468986,4427056,4343158,3922666,2980344,142,332477,4491084,4349904,65.54,65.63,74305,79456,42296,42650,17,16,38,36,5,5,412676,10,0,3,0,3 + 1 part,2193,98.641,1.046,28.86,3.99,1.56,210339,4485670,74236,79456,41868,42650,18,17,39,37
SRX5400289.scaffold,524,111,75,67,47,29,4399630,4284679,4209663,4150038,3818718,3152424,139,227543,4304001,4349904,65.44,65.63,98717,98717,48209,47696,15,15,31,32,2,2,24509,8,0,4,0,14 + 0 part,19174,98.434,1.001,29.6,4.53,1.33,227543,4282344,98717,98717,48138,47696,15,15,31,32
SRX5400290.scaffold,124,76,52,50,38,27,4298522,4273834,4226079,4211531,3978534,3526248,101,324030,4292363,4349904,65.51,65.63,139584,139584,64492,63240,11,11,22,23,5,5,80401,4,0,0,0,0 + 0 part,0,98.648,1,2.31,3.61,1.07,324030,4291461,139584,139584,64492,63118,11,11,22,23
SRX5400291.scaffold,126,73,51,48,39,28,4305682,4279848,4239495,4219365,4061167,3612229,98,324768,4298271,4349904,65.54,65.63,142954,142954,64492,64492,11,11,22,22,4,4,179926,3,0,0,0,0 + 0 part,0,98.789,1,0,3.61,1.09,324768,4297226,142954,142954,64492,63354,11,11,22,23
SRX5400292.scaffold,368,70,44,43,32,26,4457895,4303465,4251918,4243536,4028376,3762821,232,481609,4398660,4349904,64.75,65.63,164211,164211,70922,72916,9,9,19,18,1,1,23934,3,0,0,0,154 + 0 part,94457,98.901,1,4.5,3.23,1.14,481609,4302176,162942,162942,70922,72916,9,9,19,18
SRX5400293.scaffold,376,73,47,44,35,26,4445404,4288135,4241539,4221268,4057097,3666297,235,371274,4383575,4349904,64.84,65.63,157557,157557,70905,70905,10,10,20,20,5,5,483401,2,0,0,0,145 + 0 part,82774,98.853,1,0,3.37,1.19,371274,4299719,157557,157557,64492,64492,10,10,21,21
SRX5400294.scaffold,367,65,44,42,33,28,4450884,4292862,4250470,4235667,4065889,3849597,232,326790,4393209,4349904,64.81,65.63,164565,164565,72916,76233,10,10,20,19,4,4,192204,6,0,0,0,150 + 0 part,87006,98.949,1,2.25,4.02,1.12,326675,4304722,163521,163521,72916,76233,10,10,20,19
SRX5400295.scaffold,384,65,42,41,33,26,4470924,4302710,4260040,4254876,4100834,3836399,251,371281,4413006,4349904,64.69,65.63,167867,188854,70991,98816,10,9,18,17,3,3,422861,4,0,0,0,176 + 0 part,103452,99.029,1,2.2,4.27,1.35,371281,4308588,162096,162096,70991,70991,10,10,19,19
SRX5400296.scaffold,141,84,56,54,42,30,4301446,4273672,4217984,4202914,3978138,3501410,111,256727,4294478,4349904,65.52,65.63,108761,108171,61822,61822,12,13,26,26,7,7,136778,5,0,0,0,0 + 0 part,0,98.693,1,2.28,3.52,1.09,256727,4293802,108761,108141,61822,61822,12,13,26,26
SRX5400297.scaffold,121,75,48,46,36,26,4305337,4284713,4233326,4218494,4029038,3623890,94,365767,4298867,4349904,65.54,65.63,157543,157543,70965,64492,10,10,20,21,7,7,136788,5,0,0,0,0 + 0 part,0,98.799,1,0,3.21,1.07,365767,4297804,157543,157543,70965,64492,10,10,20,21
SRX5400298.scaffold,561,243,175,133,60,12,4400901,4309543,4146799,3849661,2695214,886974,270,146596,4328315,4349904,65.56,65.63,34685,34685,17761,17567,43,43,87,88,5,5,30953,13,0,6,0,0 + 0 part,0,98.851,1.007,34.12,3.7,1.53,145909,4325821,34685,34685,17533,17370,43,43,88,89
SRX5400299.scaffold,120,74,51,47,39,28,4311029,4291042,4249362,4223822,4075611,3592109,90,326601,4302850,4349904,65.55,65.63,142954,142954,64492,63892,11,11,22,23,4,4,272023,5,0,0,0,2 + 2 part,2440,98.815,1,2.32,3.26,1.12,326601,4298981,142954,139577,63892,63892,11,12,23,23
SRX5400300.scaffold,467,120,89,76,50,30,4373445,4278705,4207867,4117615,3696513,2971073,155,263989,4303596,4349904,65.56,65.63,70914,69692,42650,42518,17,18,36,37,5,5,192570,11,0,4,0,3 + 1 part,3064,98.647,1.002,30.09,4.61,1.51,263889,4297466,68620,68620,42650,42418,18,18,37,38
SRX5400301.scaffold,1321,118,81,71,50,26,4617362,4292594,4216887,4145249,3804209,2932165,154,212080,4317634,4349904,65.36,65.63,83786,83786,41246,39510,15,15,33,34,7,6,421730,10,0,5,0,26 + 1 part,35806,98.38,1.001,29.69,3.86,1.29,212080,4279658,81171,81171,41222,39510,16,16,35,36
SRX5400302.scaffold,1275,192,136,109,62,22,4589475,4328016,4202639,4010449,3251523,1789826,229,162814,4354188,4349904,65.46,65.63,43140,43140,23555,23555,31,31,63,63,3,3,86846,10,1,4,0,21 + 1 part,28880,98.737,1.007,36.29,4.94,1.54,162814,4324020,43140,43140,23014,23014,31,31,64,64
SRX5400303.scaffold,708,99,66,62,49,29,4467575,4301950,4233830,4206077,3988778,3235260,126,263488,4320354,4349904,65.47,65.63,98765,89848,49083,49083,13,14,30,30,2,2,86213,11,0,3,0,18 + 1 part,25039,98.713,1,27.78,3.94,1.82,263488,4293628,98765,89848,47492,47492,13,14,30,30
SRX5400304.scaffold,300,132,97,87,58,31,4286485,4231589,4152399,4076422,3598377,2601226,163,182397,4253428,4349904,65.45,65.63,61977,61356,37230,35889,23,24,45,47,9,9,289923,14,0,3,0,0 + 0 part,0,97.698,1.001,21.11,4.82,1.81,182397,4249866,61325,61325,37230,35862,24,24,45,47
SRX5400305.scaffold,294,115,87,79,51,32,4304489,4248444,4184724,4125736,3661636,2931817,142,182397,4267218,4349904,65.49,65.63,73327,71066,42779,41193,19,20,38,40,9,9,174118,14,0,1,0,0 + 0 part,0,98.042,1.001,16.43,8.14,1.66,182397,4265417,73327,71066,41236,39465,19,20,39,40
SRX5400306.scaffold,111,71,49,47,37,26,4306947,4288335,4246371,4232400,4040756,3577718,88,324808,4301543,4349904,65.55,65.63,157565,157565,64492,64492,11,11,21,21,5,5,406917,4,0,0,0,0 + 1 part,629,98.844,1,2.3,3.98,1.3,324808,4300291,139562,139562,64492,64492,11,11,22,22
SRX5400307.scaffold,119,72,47,45,35,27,4306870,4285827,4235279,4221507,4032423,3683536,90,324786,4299646,4349904,65.54,65.63,142954,142954,70961,68186,11,11,20,21,6,6,197846,4,0,1,0,0 + 0 part,0,98.817,1,2.33,3.42,1.07,324786,4298835,142954,142954,70961,68186,11,11,20,21
SRX5400308.scaffold,97,60,40,39,32,27,4317691,4302766,4266781,4261766,4142473,3942764,72,371327,4311967,4349904,65.58,65.63,166689,166689,98816,98816,9,9,17,17,4,4,649865,7,0,0,0,0 + 0 part,0,99.107,1,0,3.25,1.16,371327,4311175,161972,161972,83457,83457,10,10,18,18
SRX5400309.scaffold,121,66,46,43,34,28,4317526,4291989,4256383,4237168,4065137,3831780,86,371313,4307418,4349904,65.58,65.63,160826,160826,68669,68669,10,10,19,19,6,5,538643,5,0,1,0,1 + 0 part,532,98.973,1,4.53,3.3,1.11,371313,4306398,157584,142750,64492,64492,10,11,21,21
SRX5400310.scaffold,1356,109,71,66,47,28,4631399,4293419,4209485,4172679,3845562,3144592,154,263605,4323709,4349904,65.38,65.63,107366,98717,47778,47778,14,15,31,31,3,3,156145,6,0,4,0,32 + 0 part,36169,98.531,1,37.17,4.5,1.61,263605,4285782,83788,83788,47778,44705,15,15,31,32
SRX5400311.scaffold,114,73,47,46,36,27,4313929,4295532,4239309,4230795,4048031,3656780,90,321471,4307595,4349904,65.57,65.63,142954,142954,70935,64492,11,11,20,21,4,4,295088,5,0,0,0,0 + 0 part,0,98.996,1,0,3.41,1.14,321463,4306276,142954,142954,64492,64492,11,11,21,21
SRX5400312.scaffold,130,77,50,50,39,30,4310260,4288364,4238470,4238470,4029230,3668817,94,256776,4300968,4349904,65.54,65.63,139913,139913,64492,63409,11,11,23,24,6,5,80671,4,0,0,0,1 + 0 part,512,98.829,1,2.3,5.02,1.35,256776,4299489,139913,139913,64492,63409,11,11,23,24
SRX5400313.scaffold,115,71,46,46,35,25,4309472,4291185,4241507,4241507,4038215,3619938,84,481609,4301347,4349904,65.55,65.63,161647,161647,71001,64492,9,9,19,20,2,2,25671,4,0,0,0,0 + 0 part,0,98.851,1,2.23,3.42,1.12,481487,4299943,161647,161647,71001,64492,9,9,19,20
SRX5400314.scaffold,99,62,43,41,34,27,4314291,4298215,4261510,4246624,4110448,3818171,77,324819,4309508,4349904,65.57,65.63,167365,162704,98816,75781,10,11,18,19,5,5,563694,6,0,0,0,0 + 0 part,0,99.037,1,0,5.64,1.53,324799,4308422,157632,157632,74830,74830,11,11,20,20
SRX5400315.scaffold,95,60,42,40,31,25,4312943,4299355,4265541,4251119,4085413,3823577,70,397554,4306688,4349904,65.58,65.63,161864,161864,110285,94943,9,9,16,17,8,8,586263,7,0,0,0,0 + 0 part,0,99,1,2.25,3.13,1.21,397554,4306122,161861,161861,72916,64492,9,9,17,18
SRX5400316.scaffold,442,114,86,76,52,31,4355108,4262699,4202853,4135737,3734237,2923370,140,212152,4281569,4349904,65.5,65.63,75053,70441,42862,42650,18,19,38,39,9,9,245431,17,0,4,0,2 + 0 part,1533,98.281,1.001,28.45,3.6,1.57,212089,4276784,70441,70441,42650,41889,19,19,39,40
SRX5400317.scaffold,273,93,71,66,43,28,4313779,4258350,4211149,4179822,3787089,3212632,119,242206,4276520,4349904,65.51,65.63,106883,106883,50493,48235,14,14,28,30,5,5,300358,14,0,2,0,0 + 0 part,0,98.299,1,16.51,4.19,1.54,242206,4273964,106833,106833,49525,48235,14,14,29,30
SRX5400318.scaffold,509,66,42,40,34,29,4540955,4304218,4262508,4246776,4142101,3942645,315,326568,4455724,4349904,64.34,65.63,142954,157556,75982,87882,11,10,20,19,3,3,340573,6,0,0,0,239 + 0 part,145661,99.071,1,2.15,3.62,1.21,326568,4309485,142954,142954,72916,75982,11,11,21,20
SRX5400319.scaffold,449,62,41,40,31,25,4516179,4311150,4271907,4263967,4098173,3852739,283,397555,4444693,4349904,64.48,65.63,194366,194366,87882,98816,9,9,17,16,2,2,233947,5,0,0,0,216 + 0 part,131355,99.107,1.001,0,5.03,1.55,397555,4311880,188207,188207,72916,87882,9,9,18,17
SRX5400320.scaffold,430,71,45,43,35,24,4487234,4298476,4253607,4237973,4089338,3646280,266,392975,4415986,4349904,64.66,65.63,182201,182201,63355,64492,9,9,19,18,6,6,398207,7,0,0,0,179 + 0 part,107228,99.001,1.001,2.22,3.39,1.16,392975,4306822,162758,162758,63355,64492,9,9,20,19
SRX5400321.scaffold,350,66,43,42,33,27,4449936,4302246,4263032,4255717,4088041,3845363,224,395934,4396206,4349904,64.84,65.63,157583,157583,77902,87835,10,10,19,18,4,4,242834,5,0,0,0,147 + 0 part,86667,99.04,1,0,3.74,1.16,395934,4308194,157583,157583,77902,77902,10,10,19,19
SRX5400322.scaffold,640,89,63,60,45,29,4549880,4252726,4198742,4180424,3919080,3283073,414,256805,4450590,4349904,63.87,65.63,91853,94831,48338,50506,14,13,31,29,3,3,172912,2,0,0,0,304 + 0 part,184350,98.057,1,0.22,4.08,1.08,256805,4265563,90909,91853,48040,48338,14,13,31,30
SRX5400323.scaffold,589,83,47,43,35,28,4587992,4315839,4252176,4226468,4083172,3777782,382,324524,4496245,4349904,63.98,65.63,142984,142984,63709,71016,11,11,22,20,4,4,130335,2,0,0,0,292 + 1 part,188803,98.969,1.001,2.2,3.69,1.25,324403,4305291,142984,142984,63709,71016,11,11,22,20
SRX5400324.scaffold,102,59,41,39,34,27,4320998,4302867,4267040,4249279,4151902,3867563,74,395747,4313399,4349904,65.57,65.63,157723,157723,96220,96220,10,10,18,18,3,3,261742,7,0,0,0,5 + 0 part,2619,99.085,1,2.32,3.57,1.32,395747,4310483,157723,157723,87866,76203,10,10,18,19
SRX5400325.scaffold,119,64,44,43,36,30,4319019,4292702,4257739,4252279,4122510,3873472,86,326641,4308846,4349904,65.55,65.63,150775,150775,75969,72916,11,11,20,21,4,4,177663,4,0,0,0,4 + 0 part,2289,98.931,1.001,4.55,3.95,1.14,326641,4304662,142954,142954,75969,72916,11,11,20,21
SRX5400326.scaffold,434,363,263,188,82,40,8299583,8261973,7991630,7484065,5747536,4226846,399,256983,8287851,4349904,47.53,65.63,52185,127046,21270,73083,39,13,102,25,5,5,386330,4,0,0,0,296 + 0 part,4005562,98.411,1,2.04,4.27,1.17,256983,4281110,16292,108288,-,58507,53,13,-,27
SRX5400327.scaffold,112,65,46,44,35,27,4321036,4299342,4261290,4243905,4071020,3741089,85,326612,4313442,4349904,65.56,65.63,157576,157576,72916,70985,10,10,19,20,2,2,25788,7,0,0,0,5 + 0 part,2643,99.08,1,0,3.5,1.14,326612,4309967,157576,157576,72916,70985,10,10,19,20
SRX5400328.scaffold,427,108,83,73,52,32,4432597,4348817,4291830,4209578,3867922,3143395,131,227543,4364228,4349904,65.59,65.63,75102,75102,47819,47819,17,17,35,35,11,10,387540,18,0,5,0,1 + 1 part,1935,98.595,1.017,22.75,8.53,1.77,227543,4358420,68657,68657,40382,45030,18,18,37,36
SRX5400329.scaffold,216,83,64,61,50,31,4343382,4305859,4267277,4249566,4086034,3368853,104,294490,4319605,4349904,65.61,65.63,107522,107522,52944,52944,14,14,29,29,2,2,156693,12,0,5,0,0 + 0 part,0,98.941,1.004,27.09,3.93,1.7,294490,4318489,107522,107522,52944,51395,14,14,29,30
SRX5400330.scaffold,193,81,60,60,44,27,4322420,4291457,4252697,4252697,3988416,3306433,97,292449,4302619,4349904,65.6,65.63,122033,122033,51514,51026,13,13,26,27,3,3,279220,13,0,2,0,0 + 1 part,507,98.903,1,15.94,4,1.63,292433,4300999,119217,119217,51514,51026,14,14,27,28
SRX5400331.scaffold,730,159,122,101,60,26,4414407,4287660,4200665,4063701,3380348,2140927,192,197260,4311477,4349904,65.59,65.63,49825,49825,28425,27666,27,27,55,56,7,7,146821,13,0,3,0,1 + 0 part,516,98.653,1.005,22.68,3.87,1.42,197260,4307944,49825,49825,27666,27287,27,27,56,57
SRX5400332.scaffold,402,120,89,75,51,32,4419693,4347790,4277998,4180196,3784375,3038498,145,202598,4365281,4349904,65.59,65.63,71030,72690,44159,44159,19,18,37,37,5,5,495321,10,0,5,0,0 + 2 part,2054,98.568,1.018,25.24,3.94,1.77,184658,4360178,69385,69385,42994,44159,20,20,40,39
SRX5400333.scaffold,398,149,114,102,65,27,4478629,4421504,4336890,4242019,3638228,2186131,171,161323,4437176,4349904,65.57,65.63,49818,50987,34133,35877,28,27,55,53,16,16,575495,11,0,2,0,0 + 1 part,1208,98.494,1.035,17.87,5.3,1.77,158984,4432380,49293,49293,31368,33879,29,29,57,55
SRX5400334.scaffold,307,96,73,67,53,30,4342600,4287220,4230602,4190982,3970498,3156582,118,236027,4301964,4349904,65.59,65.63,87267,82752,49325,48470,15,16,32,33,6,6,192143,10,0,4,0,0 + 1 part,1754,98.763,1.001,16.41,4.05,1.89,235926,4298593,87267,82654,49325,48470,15,16,32,33
SRX5400335.scaffold,508,127,97,86,61,32,4507232,4415145,4344448,4260221,3837360,2801239,151,182397,4431843,4349904,65.57,65.63,68315,69252,37300,37942,23,22,45,43,10,10,464380,19,0,2,0,0 + 2 part,2936,98.694,1.032,28.86,3.87,1.58,182397,4426776,66773,68315,37071,37618,24,23,46,44
SRX5400336.scaffold,2186,374,257,163,53,6,4944406,4630936,4322332,3678776,2047010,373197,456,76318,4689969,4349904,65.58,65.63,20317,23338,10936,12408,67,59,148,126,34,33,807414,20,0,10,0,0 + 0 part,0,98.432,1.095,33.62,5.3,2.22,64085,4685412,17887,19851,10068,11763,79,70,167,143
