Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75
SRX5400252.scaffold	395	126	88	75	53	30	4372779	4293824	4215026	4121780	3773061	2905504	155	227543	4313101	4349904	65.43	65.63	76081	76081	43160	42994	18	18	37	38	3	3	131786	12	0	4	0	18 + 2 part	25471	98.524	1.000	21.70	5.46	2.05	227543	4285617	75823	75823	38042	38042	18	18	38	38
SRX5400253.scaffold	777	185	135	111	60	30	4672449	4517879	4402619	4223656	3391897	2325930	225	275928	4547040	4349904	65.48	65.63	50108	50951	24576	26708	29	28	61	56	13	13	566016	8	0	7	0	11 + 1 part	18043	98.501	1.057	33.41	6.77	2.01	143478	4524206	45939	49670	23073	26100	32	30	66	60
SRX5400254.scaffold	11773	1829	400	148	55	28	13636164	9904925	6702014	4941276	3587319	2603251	3572	207021	11083194	4349904	54.97	65.63	8005	64137	2655	33926	215	21	844	44	8	8	307475	10	1	1	0	3400 + 14 part	6798789	98.335	1.002	19.53	5.91	2.24	207021	4280175	-	61506	-	32344	-	22	-	46
SRX5400255.scaffold	257	115	85	77	49	29	4295506	4251237	4188505	4133997	3654876	2941721	136	227293	4265830	4349904	65.44	65.63	80167	73741	37277	37189	16	17	36	37	8	8	250826	11	0	6	0	1 + 0 part	524	97.977	1.001	26.37	6.73	1.83	227194	4262737	80167	73741	37277	37189	17	18	37	38
SRX5400256.scaffold	2995	185	119	99	54	26	5195577	4269950	4129363	3981831	3216668	2122065	425	143297	4422357	4349904	64.63	65.63	49779	49779	22732	23605	28	28	59	56	13	13	431640	8	0	4	0	244 + 1 part	182076	97.460	1.000	28.79	6.70	2.24	143297	4237981	49779	49779	21710	22680	28	28	61	58
SRX5400257.scaffold	258	98	72	65	46	30	4404684	4354592	4299955	4250618	3947719	3370477	126	227543	4373899	4349904	65.52	65.63	106090	106090	50977	51677	14	14	29	28	2	2	169364	13	0	3	0	1 + 0 part	516	98.578	1.020	23.27	5.41	1.68	227543	4371613	98717	100262	50977	51677	15	14	30	29
SRX5400258.scaffold	332	130	84	76	55	31	4356729	4294956	4197952	4144549	3793524	2921200	153	240362	4311196	4349904	65.46	65.63	69043	69043	42968	42765	19	19	38	39	1	1	23412	11	0	3	0	11 + 0 part	17239	98.665	1.000	19.72	4.01	1.63	240362	4292668	69043	69043	42968	42547	19	19	38	39
SRX5400259.scaffold	273	112	83	72	49	31	4291645	4240023	4177320	4100309	3702194	3046436	136	227543	4257295	4349904	65.45	65.63	79153	79153	42517	41889	17	17	35	36	6	6	200169	10	0	2	0	0 + 0 part	0	97.845	1.000	23.98	4.63	1.43	227543	4255475	79096	79096	42517	41213	17	17	35	37
SRX5400260.scaffold	263	129	100	90	56	29	4287457	4241997	4180060	4105674	3527783	2522382	155	182397	4260601	4349904	65.44	65.63	59496	58255	36301	33876	22	23	45	47	8	7	139860	6	0	1	0	0 + 0 part	0	97.949	1.000	15.49	4.65	1.67	182397	4258876	59496	58255	33876	31536	22	23	46	48
SRX5400261.scaffold	286	137	104	92	55	28	4306347	4255927	4173720	4087410	3432495	2430088	166	227542	4275824	4349904	65.46	65.63	58268	55820	30852	29780	23	24	47	49	8	8	365088	10	0	2	0	5 + 0 part	3463	98.158	1.001	28.16	6.25	1.99	227542	4270380	58268	55820	29780	27984	23	24	48	50
SRX5400262.scaffold	125	76	51	48	38	27	4309491	4284643	4233240	4213030	4024911	3561082	99	322413	4302180	4349904	65.55	65.63	139566	139566	64492	64492	11	11	22	22	3	3	96245	5	0	0	0	0 + 0 part	0	98.873	1.000	0.00	3.63	1.14	322413	4301554	139566	139566	64492	63308	11	11	22	23
SRX5400263.scaffold	119	72	46	45	37	29	4311656	4288358	4238228	4229727	4078294	3750861	96	322409	4306144	4349904	65.56	65.63	142954	142954	64492	64492	11	11	21	21	3	3	26990	5	0	0	0	0 + 0 part	0	98.928	1.001	2.32	3.56	1.05	322409	4304548	142954	142954	64492	64492	11	11	21	21
SRX5400264.scaffold	122	72	50	48	38	28	4309649	4283896	4241340	4227427	4035331	3640713	96	322450	4301761	4349904	65.55	65.63	139591	139591	68836	64492	11	11	21	22	6	6	77905	6	0	0	0	0 + 0 part	0	98.827	1.001	4.65	3.23	1.09	322327	4300011	139591	139591	68836	64492	11	11	21	22
SRX5400265.scaffold	130	74	50	48	38	26	4315331	4289087	4247698	4233644	4044345	3528428	95	368750	4304128	4349904	65.56	65.63	157569	157569	63333	61768	10	10	21	22	5	5	396394	6	0	0	0	0 + 0 part	0	98.899	1.000	0.00	4.16	1.12	322460	4302973	139580	139580	61673	60728	11	11	22	23
SRX5400266.scaffold	127	75	50	48	37	27	4308929	4282268	4237469	4223725	4014934	3596312	102	322463	4301954	4349904	65.55	65.63	139808	139808	64492	63022	11	11	21	22	3	3	25878	7	0	0	0	0 + 0 part	0	98.848	1.001	2.28	3.33	0.93	322463	4301482	139805	139805	64492	63022	11	11	21	22
SRX5400267.scaffold	124	73	47	46	35	25	4315659	4290650	4238862	4230330	4020529	3618508	97	371352	4307921	4349904	65.56	65.63	167651	167651	64492	64492	9	9	19	19	3	3	25877	5	0	0	0	0 + 0 part	0	98.957	1.001	2.30	3.39	1.16	371294	4306202	167651	167651	64492	64492	9	9	19	19
SRX5400268.scaffold	127	78	49	47	37	27	4305779	4283584	4225849	4212161	4025414	3613664	99	321766	4298459	4349904	65.55	65.63	161962	161962	64492	63342	10	10	21	22	4	4	315614	4	0	0	0	0 + 0 part	0	98.777	1.000	4.56	3.75	1.14	321766	4297600	139585	139585	64492	63342	11	11	22	23
SRX5400269.scaffold	115	67	45	44	34	25	4311523	4287017	4244744	4239281	4054044	3685616	92	371293	4304614	4349904	65.57	65.63	194366	194366	68186	68186	9	9	18	18	4	4	439345	6	0	0	0	1 + 0 part	565	98.922	1.000	0.00	3.58	1.25	371293	4302936	154848	154848	68186	64492	10	10	19	20
SRX5400270.scaffold	110	63	42	40	33	28	4311117	4287302	4246170	4235434	4110093	3899187	85	322641	4303330	4349904	65.56	65.63	164336	164336	75940	75940	10	10	18	18	5	5	555143	5	0	0	0	0 + 0 part	0	98.886	1.000	4.58	4.05	1.16	322641	4302944	162032	154848	75940	75940	10	11	19	19
SRX5400271.scaffold	115	57	41	40	32	26	4323924	4297871	4261790	4253255	4098763	3873556	78	481589	4312966	4349904	65.57	65.63	194366	186572	87903	70956	8	9	16	17	5	5	470824	4	0	1	0	5 + 0 part	2771	99.008	1.001	4.57	3.72	1.30	481589	4308079	167492	167492	87903	70838	9	9	17	18
SRX5400272.scaffold	108	72	49	46	35	27	4312161	4294826	4251732	4230739	4027965	3695720	89	324455	4307382	4349904	65.57	65.63	162117	157427	70936	70936	10	11	20	20	3	3	215542	7	0	0	0	0 + 0 part	0	98.978	1.000	2.28	3.34	1.11	324331	4306632	138170	138170	70936	70936	11	11	21	21
SRX5400273.scaffold	379	51	33	33	29	24	4485377	4322170	4294318	4294318	4217366	4023574	191	481369	4404889	4349904	64.90	65.63	204991	212254	115384	115384	8	7	14	14	1	1	23419	5	0	1	0	135 + 0 part	83109	99.312	1.000	6.72	3.19	1.18	481295	4321251	204991	212254	115384	115384	8	7	14	14
SRX5400274.scaffold	270	79	55	53	40	28	4365159	4266982	4224446	4210795	3968883	3480296	170	256724	4322926	4349904	65.15	65.63	126759	126759	63351	60728	12	12	24	25	5	5	384026	6	0	0	0	69 + 0 part	39357	98.428	1.000	0.00	3.50	0.93	256724	4282783	117970	117970	60728	58816	12	12	25	26
SRX5400275.scaffold	394	113	86	79	52	32	4446660	4370193	4312209	4263213	3817632	3052542	131	227543	4382504	4349904	65.53	65.63	70964	70964	46614	46614	17	17	37	37	7	7	740885	11	0	4	0	0 + 1 part	535	98.452	1.023	22.07	3.90	1.73	227543	4378377	68620	68620	44649	44649	19	19	39	39
SRX5400276.scaffold	1442	111	76	72	50	33	4672701	4310817	4236628	4206567	3837393	3179861	152	213485	4338746	4349904	65.45	65.63	81199	81199	48508	48508	17	17	35	35	2	2	23946	7	0	2	0	29 + 1 part	32713	98.906	1.001	45.73	4.30	1.56	213485	4304717	81199	81199	48508	48508	17	17	35	35
SRX5400277.scaffold	593	163	116	97	55	32	4449412	4363825	4252922	4117738	3421777	2577985	188	140047	4381012	4349904	65.62	65.63	60620	60620	29992	29992	25	25	50	50	9	9	319316	14	0	3	0	0 + 1 part	595	98.832	1.019	38.19	5.82	2.33	125114	4378733	58518	60620	28241	29992	27	26	52	51
SRX5400278.scaffold	504	161	119	102	63	29	4372186	4291693	4198333	4079542	3422055	2212089	188	210249	4310772	4349904	65.60	65.63	51270	50030	26857	26650	28	29	56	57	14	14	458811	17	0	2	0	0 + 0 part	0	98.589	1.005	20.69	4.64	1.77	210249	4306510	49904	49904	26650	26321	29	29	57	58
SRX5400279.scaffold	11371	172	102	88	54	27	7765453	4450491	4335620	4227984	3676052	2642112	773	227379	4836413	4349904	64.83	65.63	56499	65897	25407	37517	23	19	53	41	10	10	452297	18	0	2	0	619 + 3 part	430715	98.557	1.028	24.58	4.53	1.82	227379	4402192	51416	59446	25407	35289	24	20	56	44
SRX5400280.scaffold	788	125	92	83	59	32	4476198	4296680	4224973	4162009	3815487	2807607	150	229956	4313681	4349904	65.61	65.63	66167	66167	41964	41964	21	21	42	42	9	9	485843	14	0	4	0	3 + 1 part	2939	98.646	1.005	27.45	4.01	1.79	229956	4307453	64098	62356	37617	37423	21	22	43	44
SRX5400281.scaffold	351	136	104	88	59	33	4362172	4311612	4243041	4124857	3661862	2721030	154	227408	4324924	4349904	65.59	65.63	57927	57927	36535	36535	23	23	46	46	6	6	330988	13	0	5	0	0 + 0 part	0	98.634	1.008	21.09	4.52	1.72	227408	4320601	57927	57927	35212	35146	23	23	46	47
SRX5400282.scaffold	1063	210	151	125	56	22	4569953	4406872	4267014	4070392	2891514	1716049	254	126782	4438310	4349904	65.60	65.63	36840	37787	19045	20631	34	33	76	73	21	18	468662	15	0	4	0	0 + 1 part	701	98.396	1.037	9.13	4.84	2.24	126741	4432753	33328	35201	18877	19235	38	36	82	79
SRX5400283.scaffold	792	130	97	88	56	29	4564823	4394081	4310459	4248783	3722770	2738615	157	210384	4412220	4349904	65.52	65.63	69362	69362	37041	37618	20	20	43	41	12	8	314023	14	0	3	0	15 + 0 part	60080	98.494	1.016	14.26	4.43	1.56	210384	4348481	64246	64246	34963	37035	20	20	44	42
SRX5400284.scaffold	742	187	140	113	56	26	4532509	4415937	4297545	4104452	3089103	2009184	226	144493	4443669	4349904	65.58	65.63	44708	45581	23256	23404	31	30	67	64	16	16	491331	18	0	3	0	0 + 1 part	1128	98.549	1.036	22.41	5.88	1.82	144346	4438591	44708	45581	22902	23295	33	32	69	66
SRX5400285.scaffold	974	234	171	132	57	19	4809509	4634064	4482139	4204300	2897063	1443008	278	154008	4664449	4349904	65.58	65.63	37864	40469	19177	21677	40	36	85	73	31	29	900055	16	0	3	0	1 + 0 part	519	98.295	1.091	19.29	5.64	1.45	153476	4656189	30358	33570	18613	20711	48	43	98	86
SRX5400286.scaffold	566	181	136	107	64	27	4416263	4329500	4213108	3998065	3294762	1945486	204	110438	4345829	4349904	65.56	65.63	44863	44863	25389	25389	32	32	63	63	16	15	394865	15	0	1	0	0 + 1 part	775	98.427	1.015	16.15	6.00	1.82	110438	4340277	42600	42600	25058	25058	33	33	66	66
SRX5400287.scaffold	103	65	47	43	35	26	4309343	4289694	4259342	4233304	4080108	3704287	85	371262	4304663	4349904	65.55	65.63	161746	161746	71040	71040	10	10	19	19	4	4	301450	7	0	0	0	2 + 0 part	1252	98.893	1.000	6.85	3.91	1.07	371262	4302674	157551	157551	71040	71040	10	10	20	20
SRX5400288.scaffold	594	117	90	79	55	29	4577136	4446263	4387902	4299524	3892958	2952545	146	332477	4466045	4349904	65.53	65.63	79829	79829	39678	40827	17	17	39	37	6	6	596624	10	0	5	0	1 + 0 part	659	98.579	1.041	29.47	4.20	1.47	184658	4461769	75048	79239	39063	40693	19	18	41	39
SRX5400289.scaffold	485	113	76	69	46	27	4388205	4285414	4209655	4159343	3782853	3075108	137	227543	4301760	4349904	65.45	65.63	98717	98717	43145	43145	15	15	31	31	6	5	326513	7	0	4	0	13 + 2 part	21647	98.338	1.001	32.36	6.20	1.80	227543	4278176	83768	83768	43145	42719	15	15	32	33
SRX5400290.scaffold	127	78	53	51	37	26	4295935	4269854	4221042	4207463	3935201	3505306	104	321547	4289909	4349904	65.51	65.63	145352	145352	64492	64492	11	11	22	22	6	5	173323	4	0	0	0	0 + 0 part	0	98.577	1.000	4.50	3.54	1.05	321543	4288897	138005	138005	64492	62845	11	11	22	23
SRX5400291.scaffold	125	75	52	49	38	27	4302550	4277450	4234067	4213939	4010313	3559672	99	324769	4295405	4349904	65.53	65.63	142954	142954	64492	63330	11	11	22	23	4	4	152444	2	0	0	0	0 + 0 part	0	98.741	1.000	0.00	4.28	1.30	324769	4294426	142954	142954	64492	63330	11	11	22	23
SRX5400292.scaffold	299	69	45	44	34	27	4414034	4294809	4250532	4242150	4044080	3729250	182	371338	4363638	4349904	65.04	65.63	162698	162698	70922	70922	9	9	20	20	2	2	99388	4	0	1	0	98 + 0 part	60148	98.908	1.000	6.74	3.63	1.26	371338	4302883	162698	162698	70922	70922	9	9	20	20
SRX5400293.scaffold	291	75	49	46	36	27	4394205	4283781	4236230	4215911	4027818	3637018	172	324901	4342097	4349904	65.16	65.63	142954	142954	70902	70902	11	11	21	21	4	4	236693	3	0	0	0	79 + 0 part	44373	98.784	1.000	2.21	3.26	1.09	324901	4297125	142954	142954	64492	64492	11	11	22	22
SRX5400294.scaffold	289	70	50	48	37	27	4403665	4291488	4252416	4238117	4028106	3608980	178	256781	4356055	4349904	65.09	65.63	141904	141904	63722	63722	12	12	22	22	2	2	99198	5	0	0	0	93 + 0 part	52908	98.828	1.001	2.27	4.19	1.07	256781	4299903	140549	140549	63722	63722	12	12	22	22
SRX5400295.scaffold	295	68	44	43	34	27	4416127	4300059	4249771	4243557	4078923	3795493	175	371281	4364058	4349904	65.09	65.63	162270	162270	64859	64859	10	10	19	19	4	4	424826	6	0	0	0	96 + 0 part	55732	99.002	1.000	2.29	4.11	1.37	371281	4307018	157578	157578	64237	64859	10	10	21	20
SRX5400296.scaffold	139	85	57	55	42	30	4296811	4270494	4216378	4202596	3954321	3477613	112	256727	4290344	4349904	65.51	65.63	103726	103726	61822	59868	13	13	26	27	4	4	29456	4	0	0	0	0 + 0 part	0	98.606	1.000	6.88	3.38	1.05	256727	4289720	103726	103726	61822	59868	13	13	26	27
SRX5400297.scaffold	128	80	52	50	38	27	4303890	4281563	4227224	4212394	3986037	3553595	100	321695	4296781	4349904	65.53	65.63	139570	139570	64492	63059	11	11	22	23	5	5	30308	4	0	0	0	0 + 0 part	0	98.736	1.000	2.30	3.24	1.02	321695	4295826	139570	139570	64492	63059	11	11	22	23
SRX5400298.scaffold	116	72	48	45	36	28	4308435	4288647	4242219	4222131	4054062	3727652	90	324947	4301525	4349904	65.55	65.63	157568	140055	73528	70955	10	11	20	21	5	5	338750	6	0	0	0	0 + 0 part	0	98.815	1.001	4.56	3.30	1.14	324947	4299042	140035	140035	70955	70955	11	11	21	21
SRX5400299.scaffold	114	74	51	48	38	27	4309836	4291866	4245169	4225060	4033435	3553211	89	326602	4303344	4349904	65.55	65.63	142954	142954	64492	64011	11	11	22	23	6	5	343864	4	0	0	0	1 + 2 part	1913	98.823	1.001	2.32	3.23	1.14	326602	4299982	142954	142954	63893	63893	11	11	23	23
SRX5400300.scaffold	647	183	134	113	64	25	4490814	4375270	4254722	4111517	3274430	1904507	231	129022	4407799	4349904	65.53	65.63	42994	43155	24655	25765	32	31	66	64	14	14	360781	16	0	3	0	2 + 0 part	1411	98.514	1.028	27.91	3.55	1.66	114040	4403289	41868	42278	23603	24774	34	33	69	67
SRX5400301.scaffold	1236	133	88	75	54	29	4583996	4287358	4198306	4104160	3755976	2845056	170	212080	4313394	4349904	65.37	65.63	74158	74158	39532	39487	18	18	38	39	3	3	24022	10	0	4	0	25 + 0 part	32904	98.343	1.001	23.65	3.44	1.38	212080	4278266	74130	74130	39532	39405	18	18	38	39
SRX5400302.scaffold	933	132	91	80	56	27	4517142	4310075	4233517	4155348	3776467	2686395	160	214331	4329446	4349904	65.45	65.63	68086	64239	39596	39596	18	19	40	40	2	2	27830	9	0	1	0	22 + 1 part	29389	98.782	1.001	32.54	4.24	1.61	214331	4298912	68086	64239	39528	39528	18	19	40	40
SRX5400303.scaffold	657	103	70	64	52	29	4451772	4298431	4231876	4188926	3996434	3140352	130	263639	4316460	4349904	65.47	65.63	84201	82768	46821	46821	14	15	32	32	3	3	94352	11	0	4	0	18 + 0 part	21949	98.681	1.000	28.01	4.10	2.00	263639	4292720	84200	82768	46777	46777	14	15	32	32
SRX5400304.scaffold	331	150	112	95	57	29	4282098	4223806	4146107	4023514	3399278	2384657	183	182408	4246685	4349904	65.43	65.63	59335	58190	29957	27285	25	26	49	52	7	7	101324	11	0	3	0	0 + 0 part	0	97.549	1.001	24.56	4.57	2.03	182408	4243661	59335	58190	29721	27285	25	26	50	52
SRX5400305.scaffold	295	112	89	81	51	31	4301809	4241608	4189878	4130718	3633623	2872250	144	182397	4264666	4349904	65.48	65.63	74304	70881	41744	41190	19	20	39	40	8	7	330634	14	0	1	0	0 + 0 part	0	98.012	1.000	17.80	7.60	1.69	182397	4262783	70881	70881	41744	39465	20	20	39	40
SRX5400306.scaffold	114	77	54	51	39	29	4303664	4285301	4242476	4223066	3992979	3578375	94	324808	4298780	4349904	65.54	65.63	139601	136706	63351	61735	11	12	23	24	3	3	26480	3	0	0	0	0 + 0 part	0	98.792	1.000	2.23	3.33	1.02	324808	4297917	139601	136706	63351	61735	11	12	23	24
SRX5400307.scaffold	111	71	47	46	35	26	4301270	4281175	4231226	4222703	4016582	3641074	90	324810	4296121	4349904	65.53	65.63	161788	157564	64492	64492	10	11	20	20	5	5	375997	5	0	0	0	0 + 0 part	0	98.689	1.001	0.00	4.54	1.12	324810	4293425	138986	138986	64492	64492	11	11	21	21
SRX5400308.scaffold	106	65	42	42	33	26	4314608	4297864	4251833	4251833	4088186	3782152	79	371470	4308578	4349904	65.57	65.63	157574	157574	75958	75958	10	10	18	18	4	4	480890	5	0	1	0	0 + 0 part	0	98.993	1.001	3.60	3.18	1.14	371325	4306443	157574	157574	72916	72916	10	10	19	19
SRX5400309.scaffold	119	76	50	47	36	28	4312203	4291995	4247939	4227907	4029667	3694310	93	256707	4304469	4349904	65.57	65.63	157954	157954	64492	64492	11	11	21	21	4	4	356933	5	0	1	0	1 + 0 part	532	98.909	1.000	4.58	3.28	1.09	256707	4303539	140915	140915	64492	63176	11	11	22	23
SRX5400310.scaffold	1342	135	91	81	49	29	4610644	4288066	4195202	4126543	3600733	2854296	180	193314	4318246	4349904	65.38	65.63	70697	70697	40366	37415	18	18	38	39	7	7	250094	8	0	6	0	28 + 0 part	32940	98.366	1.002	34.88	3.37	1.43	193314	4283042	70697	70697	37296	37296	18	18	39	39
SRX5400311.scaffold	124	79	50	49	38	27	4313776	4292291	4235656	4227142	4016743	3561790	99	322191	4306870	4349904	65.57	65.63	139967	139967	63866	63866	11	11	22	22	2	2	25677	6	0	0	0	0 + 0 part	0	98.969	1.000	2.30	3.55	1.09	322183	4306246	139967	139967	63866	63866	11	11	22	22
SRX5400312.scaffold	124	79	52	51	40	29	4305715	4284454	4231748	4223224	4014125	3563308	98	256776	4298517	4349904	65.53	65.63	138075	138075	63136	63136	12	12	24	24	4	4	77943	4	0	0	0	0 + 0 part	0	98.780	1.000	4.51	4.79	1.33	256776	4297472	138075	138075	63136	63136	12	12	24	24
SRX5400313.scaffold	107	72	46	45	37	26	4303404	4286638	4232818	4224290	4069959	3615579	87	367058	4298041	4349904	65.53	65.63	157528	157528	68186	64492	10	10	20	21	4	4	67127	5	0	0	0	0 + 0 part	0	98.762	1.000	2.26	3.49	1.09	367058	4296595	157528	157528	68186	64492	10	10	20	21
SRX5400314.scaffold	105	68	44	41	35	28	4309954	4294758	4250000	4226766	4108400	3812157	81	324766	4304304	4349904	65.56	65.63	142954	142954	78791	78791	11	11	20	20	4	4	403883	7	0	0	0	0 + 0 part	0	98.891	1.001	0.00	3.98	1.42	324746	4302574	142954	142954	70978	65538	11	11	20	21
SRX5400315.scaffold	104	67	44	42	34	25	4311141	4295270	4251305	4236795	4086065	3732082	81	397554	4305425	4349904	65.57	65.63	161822	161822	94133	94133	9	9	18	18	6	6	463927	6	0	0	0	0 + 0 part	0	98.944	1.000	4.62	3.39	1.30	397554	4304813	157612	140549	64492	64492	9	10	19	19
SRX5400316.scaffold	436	110	86	78	51	31	4347309	4253602	4205016	4149984	3690859	2905177	141	212096	4275873	4349904	65.48	65.63	75052	70395	42758	42650	18	19	38	39	8	8	241299	15	0	3	0	3 + 1 part	4940	98.126	1.001	26.33	4.52	1.62	212096	4268511	70395	68514	42650	41881	19	20	39	40
SRX5400317.scaffold	261	97	74	69	42	27	4308845	4256852	4209744	4176689	3724437	3151151	125	242206	4276317	4349904	65.51	65.63	106691	106691	48234	47734	14	14	29	30	7	6	322257	12	0	2	0	0 + 0 part	0	98.291	1.000	16.74	3.81	1.45	242206	4274340	106640	106640	48234	47676	14	14	29	30
SRX5400318.scaffold	406	73	47	44	35	31	4475516	4301573	4256983	4235870	4069321	3896200	234	326432	4399371	4349904	64.77	65.63	138133	142750	68186	70989	12	11	22	21	3	3	236323	6	0	0	0	151 + 0 part	91456	98.984	1.001	2.25	3.72	1.18	326339	4307038	138133	138133	68186	68186	12	12	22	22
SRX5400319.scaffold	352	61	39	37	31	26	4453591	4305216	4262440	4245841	4137952	3938193	196	397498	4386381	4349904	64.95	65.63	194366	194366	98816	98816	9	9	16	16	2	2	337976	5	0	0	0	125 + 0 part	73917	99.084	1.001	0.00	4.27	1.44	397498	4309710	163698	163698	87834	87834	9	9	17	17
SRX5400320.scaffold	355	73	49	47	38	26	4436452	4291112	4247916	4231900	4060074	3567803	205	392978	4372158	4349904	64.99	65.63	142750	142750	63355	64492	11	11	22	21	5	5	107285	6	0	0	0	111 + 0 part	65990	98.944	1.001	0.00	3.39	1.05	392978	4305620	142750	142750	63355	64492	11	11	22	21
SRX5400321.scaffold	283	69	46	45	35	29	4406348	4297464	4257267	4251815	4065768	3823314	173	293529	4359631	4349904	65.13	65.63	142954	142954	72916	72916	11	11	21	21	2	2	234417	3	0	0	0	89 + 1 part	52131	98.943	1.001	0.00	3.35	1.18	293529	4304405	142954	142954	72916	72916	11	11	21	21
SRX5400322.scaffold	495	87	62	59	44	29	4459379	4245093	4187628	4169048	3906038	3296163	294	256862	4371456	4349904	64.50	65.63	94831	94831	50506	50506	13	13	29	29	4	4	310968	4	0	0	0	182 + 0 part	108150	97.974	1.000	0.00	3.57	1.03	256862	4262550	91853	91853	48338	48338	13	13	30	30
SRX5400323.scaffold	442	82	49	45	37	28	4495714	4306577	4249348	4223714	4081356	3681858	266	324525	4417554	4349904	64.59	65.63	138033	140490	63698	64492	12	11	22	21	4	4	131821	2	0	0	0	175 + 1 part	112798	98.896	1.001	0.00	4.42	1.28	324404	4301933	138033	140490	63698	63698	12	11	22	22
SRX5400324.scaffold	97	63	42	40	36	27	4313756	4298077	4257283	4242105	4168305	3781660	77	395846	4308198	4349904	65.56	65.63	157723	157723	68186	68186	10	10	19	19	6	6	451567	6	0	0	0	3 + 0 part	1566	98.985	1.000	2.27	3.32	1.16	395846	4305635	157723	157723	65239	64492	10	10	19	20
SRX5400325.scaffold	130	73	50	48	38	30	4316134	4289725	4245596	4234871	4052067	3723307	96	321784	4306273	4349904	65.54	65.63	140278	138090	64492	63373	11	12	22	23	4	4	29490	4	0	0	0	4 + 0 part	2289	98.923	1.000	2.28	3.51	1.09	321784	4303500	140278	138090	64492	63373	11	12	22	23
SRX5400326.scaffold	610	512	314	179	70	35	8276352	8223473	7710207	6743316	5020444	3761054	563	256823	8261238	4349904	47.58	65.63	43224	108288	14367	61068	44	13	133	27	4	4	349409	5	0	0	0	461 + 0 part	3980181	98.398	1.000	3.87	3.46	1.19	256823	4279840	17344	108288	-	50743	53	13	-	28
SRX5400327.scaffold	97	61	45	43	35	27	4314601	4297822	4267595	4250542	4099669	3769755	75	371285	4308268	4349904	65.57	65.63	157576	157576	70985	70985	10	10	19	19	4	4	37194	8	0	0	0	1 + 0 part	507	99.009	1.000	0.00	3.92	1.07	371285	4306618	157576	157576	70985	70985	10	10	19	19
SRX5400328.scaffold	416	120	92	81	54	31	4402136	4324209	4261604	4175018	3730339	2882102	142	318144	4338838	4349904	65.59	65.63	68783	68783	37958	37958	19	19	40	40	13	13	321218	17	0	2	0	1 + 0 part	521	98.594	1.012	13.69	4.92	1.68	318123	4334965	67079	67079	37278	36715	20	20	41	42
SRX5400329.scaffold	223	92	71	67	52	33	4340563	4302361	4259206	4234209	3995653	3298774	114	293908	4317162	4349904	65.61	65.63	87835	87835	51431	51018	16	16	32	33	5	5	310388	14	0	5	0	0 + 0 part	0	98.846	1.004	27.26	4.84	1.74	293908	4315701	82649	82649	51431	51018	17	17	33	34
SRX5400330.scaffold	203	93	68	66	50	30	4319418	4288873	4238775	4221990	3951915	3163432	110	292419	4300635	4349904	65.60	65.63	95037	89763	49419	49419	15	16	32	32	4	4	261280	12	0	3	0	0 + 1 part	2036	98.802	1.000	16.04	5.14	1.68	292403	4297179	89763	89763	49419	49166	16	16	33	34
